gen,plant_id_name,leaflet_id,DPI,leafletweight_ug,CFU,LOG_Y
5425,91,B,9,23,40000000,4.469643317
5425,91,B,9,23,30000000,8.794838169
5425,91,B,6,29.4,20000,8.877394399
5425,91,B,0,22.7,10000,8.918447766
5425,91,B,0,22.7,6000,1.203868378
5425,91,B,0,22.7,3000,1.491000757
5425,91,B,3,21.8,9000000,2.825134443
5425,91,B,3,21.8,14000000,1.531368001
5425,91,B,3,21.8,14000000,2.723779165
5425,91,B,9,23,10000000,NA
5425,91,C,9,21.8,2000000,4.979220359
5425,91,C,0,21.4,14000,5.092957386
5425,91,C,9,21.8,1000000,5.284104658
5425,91,C,6,20.2,400000,8.64443257
5425,91,C,0,21.4,16000,8.818830023
5425,91,C,0,21.4,14000,8.894451761
5425,91,C,6,20.2,400000,5.055529804
5425,91,C,9,21.8,2000000,5.316277245
5425,91,C,3,15.3,6000000,NA
5425,91,C,3,15.3,10000000,4.683095177
5425,91,C,3,15.3,10000000,5.011527354
5425,91,C,6,20.2,300000,5.610309881
5425,94,A,9,13.3,18000000,4.428183907
5425,94,A,0,15.9,20000,4.81179436
5425,94,A,6,14.2,600000,4.995938603
5425,94,A,0,15.9,20000,7.582205704
5425,94,A,0,15.9,20000,7.650153145
5425,94,A,6,14.2,600000,7.72405709
5425,94,A,6,14.2,200000,4.654187823
5425,94,A,9,13.3,8000000,5.107151933
5425,94,A,9,13.3,12000000,5.49627642
5425,94,A,3,16.6,400000,3.029690004
5425,94,A,3,16.6,400000,6.507197509
5425,94,A,3,16.6,600000,6.614893551
5425,94,B,6,20.5,200000,2.819617784
5425,94,B,0,21.1,5000,3.906459058
5425,94,B,0,21.1,5000,4.675936866
5425,94,B,6,20.5,200000,9.036039244
5425,94,B,6,20.5,NA,9.12173763
5425,94,B,0,21.1,7000,9.199158398
5425,94,B,9,12.6,10000000,0.344240611
5425,94,B,9,12.6,30000000,3.952668768
5425,94,B,9,12.6,40000000,4.423783327
5425,94,B,3,15.5,23000000,6.295117346
5425,94,B,3,15.5,11000000,6.306084477
5425,94,B,3,15.5,7000000,6.444372132
5425,94,C,0,16.1,2000,3.952846474
5425,94,C,0,16.1,2000,4.113383102
5425,94,C,0,16.1,1000,4.161076769
5425,94,C,9,15.6,1000000,8.411648719
5425,94,C,9,15.6,2000000,8.548306842
5425,94,C,9,15.6,3000000,8.728027248
5425,94,C,6,10.7,500000,5.483897177
5425,94,C,6,10.7,400000,5.588092617
5425,94,C,6,10.7,500000,6.161477144
5425,94,C,3,18.8,3000000,4.440589176
5425,94,C,3,18.8,1000000,4.628007422
5425,94,C,3,18.8,1000000,4.683788557
5425,99,A,6,21.8,300000,4.278310326
5425,99,A,9,19.6,400000,4.475087675
5425,99,A,6,21.8,600000,4.802702046
5425,99,A,0,14.3,35000,7.830387057
5425,99,A,9,19.6,500000,7.914231538
5425,99,A,0,14.3,30000,7.926266071
5425,99,A,0,14.3,34000,1.599647368
5425,99,A,9,19.6,300000,4.199947573
5425,99,A,6,21.8,600000,5.23150297
5425,99,A,3,22.1,1100000,4.14442789
5425,99,A,3,22.1,900000,4.409508558
5425,99,A,3,22.1,1200000,4.86037853
5425,99,B,9,22.5,400000,4.352406989
5425,99,B,9,22.5,700000,4.596048832
5425,99,B,9,22.5,200000,5.037860176
5425,99,B,6,28.5,300000,8.724886203
5425,99,B,6,28.5,300000,8.726197375
5425,99,B,0,17.7,17000,8.745592098
5425,99,B,0,17.7,17000,3.8305736
5425,99,B,0,17.7,17000,3.938741859
5425,99,B,6,28.5,100000,5.634837454
5425,99,B,3,27.8,11000000,3.002478893
5425,99,B,3,27.8,8000000,3.020568931
5425,99,B,3,27.8,6000000,3.696011845
5425,99,C,6,20.4,300000,4.368336834
5425,99,C,9,25,300000,4.943542558
5425,99,C,0,11.4,32000,4.970370097
5425,99,C,9,25,200000,8.478046165
5425,99,C,9,25,NA,8.522986986
5425,99,C,0,11.4,23000,8.53045402
5425,99,C,0,11.4,27000,2.749770488
5425,99,C,6,20.4,100000,5.186502342
5425,99,C,6,20.4,200000,5.337698466
5425,99,C,3,15.6,2000000,3.980937144
5425,99,C,3,15.6,4000000,4.37425702
5425,99,C,3,15.6,7000000,4.637805948
5425,103,A,9,12.8,1000000,8.274769124
5425,103,A,9,12.8,4000000,8.464414589
5425,103,A,9,12.8,5000000,8.503959336
5425,103,A,0,25.3,900000,9.234638733
5425,103,A,0,25.3,600000,9.242733726
5425,103,A,0,25.3,400000,9.243962608
5425,103,A,6,32.9,80000000,8.508588464
5425,103,A,6,32.9,10000000,8.52483361
5425,103,A,6,32.9,30000000,8.572682261
5425,103,A,3,29,5000000,7.916366369
5425,103,A,3,29,6000000,8.221931245
5425,103,A,3,29,4000000,8.274388105
5425,103,B,6,30.7,7000000,8.34029137
5425,103,B,6,30.7,10000000,8.385126476
5425,103,B,6,30.7,9000000,8.400512224
5425,103,B,9,17.3,12000000,9.374160173
5425,103,B,9,17.3,15000000,9.386061682
5425,103,B,0,28.8,800000,9.427484605
5425,103,B,9,17.3,12000000,8.103695427
5425,103,B,0,28.8,400000,8.142340846
5425,103,B,0,28.8,700000,8.160501765
5425,103,B,3,38.7,9000000,8.30340168
5425,103,B,3,38.7,8000000,8.339714146
5425,103,B,3,38.7,11000000,8.343242351
5425,103,C,9,12.8,2000000,8.516263614
5425,103,C,9,12.8,4000000,8.56534472
5425,103,C,6,30.3,19000000,NA
5425,103,C,9,12.8,3000000,9.519481503
5425,103,C,6,30.3,23000000,9.552055718
5425,103,C,6,30.3,19000000,9.594672028
5425,103,C,0,21.2,700000,8.236865154
5425,103,C,0,21.2,700000,8.272886674
5425,103,C,3,37.3,22000000,8.298807604
5425,103,C,3,37.3,20000000,8.126121393
5425,103,C,3,37.3,22000000,8.201318841
5425,103,C,0,21.2,700000,8.240549228
5425,104,A,9,22.8,700000,2.463937937
5425,104,A,6,22.2,400000,3.514285764
5425,104,A,0,24.1,34000,3.900443293
5425,104,A,0,24.1,26000,8.814679895
5425,104,A,0,24.1,17000,8.828433182
5425,104,A,9,22.8,800000,8.870849713
5425,104,A,9,22.8,900000,2.094652251
5425,104,A,6,22.2,500000,5.894044945
5425,104,A,6,22.2,300000,6.108354241
5425,104,A,3,21.2,6000000,0.062196923
5425,104,A,3,21.2,8000000,3.962413139
5425,104,A,3,21.2,8000000,4.572587274
5425,104,B,0,26,11000,4.869219309
5425,104,B,9,33.7,6000000,5.165541931
5425,104,B,6,24.4,400000,5.303644924
5425,104,B,0,26,23000,9.03495132
5425,104,B,6,24.4,800000,9.089288297
5425,104,B,0,26,22000,9.256724833
5425,104,B,9,33.7,1000000,5.152104388
5425,104,B,9,33.7,1000000,5.234725038
5425,104,B,6,24.4,200000,5.745777708
5425,104,B,3,26.5,14000000,5.143424315
5425,104,B,3,26.5,19000000,5.441685865
5425,104,B,3,26.5,15000000,5.607046557
5425,104,C,0,22.6,18000,0.044537242
5425,104,C,6,21.4,50000,NA
5425,104,C,6,21.4,40000,NA
5425,104,C,9,31.9,3000000,8.726553678
5425,104,C,6,21.4,30000,9.417786132
5425,104,C,9,31.9,3000000,9.60069011
5425,104,C,9,31.9,3000000,4.470555025
5425,104,C,3,18.7,24000000,5.12534168
5425,104,C,3,18.7,28000000,5.350091269
5425,104,C,3,18.7,23000000,5.323667231
5425,104,C,0,22.6,11000,5.43978766
5425,104,C,0,22.6,30000,5.699592119
5425,106,A,9,19.8,1800000,4.990266557
5425,106,A,9,19.8,1500000,5.067853141
5425,106,A,0,11.8,20000,5.130988435
5425,106,A,0,11.8,11000,9.16835717
5425,106,A,0,11.8,12000,9.311878512
5425,106,A,6,22.3,NA,9.351577698
5425,106,A,6,22.3,NA,5.575243908
5425,106,A,6,22.3,NA,5.70767198
5425,106,A,3,12.3,15000000,6.175496693
5425,106,A,3,12.3,13000000,3.714519199
5425,106,A,3,12.3,15000000,3.732661872
5425,106,A,9,19.8,1500000,NA
5425,106,B,9,21.7,6000000,5.342145935
5425,106,B,9,21.7,4000000,5.46521416
5425,106,B,9,21.7,2000000,5.48920549
5425,106,B,0,15.8,20000,9.310413364
5425,106,B,0,15.8,50000,9.363882025
5425,106,B,0,15.8,50000,NA
5425,106,B,6,28.1,20000,5.625923282
5425,106,B,6,28.1,80000,5.767292733
5425,106,B,6,28.1,10000,5.80029169
5425,106,B,3,16.9,32000000,1.691728636
5425,106,B,3,16.9,30000000,1.931658961
5425,106,B,3,16.9,38000000,4.338041356
5425,106,C,9,16.9,8000000,5.008659507
5425,106,C,9,16.9,3000000,5.031774529
5425,106,C,0,13.1,25000,5.190167065
5425,106,C,0,13.1,22000,8.755168834
5425,106,C,9,16.9,9000000,8.840768831
5425,106,C,0,13.1,27000,8.875270816
5425,106,C,6,24.2,70000,5.476406019
5425,106,C,6,24.2,50000,5.497889321
5425,106,C,6,24.2,40000,5.759023452
5425,106,C,3,11.3,8000000,4.1558459
5425,106,C,3,11.3,4000000,4.6327685
5425,106,C,3,11.3,8000000,5.068782641
5425,107,A,0,26.8,8000,3.883156203
5425,107,A,0,26.8,18000,4.349518251
5425,107,A,0,26.8,15000,4.37707012
5425,107,A,6,12.5,200000,9.373386394
5425,107,A,6,12.5,210000,9.386973969
5425,107,A,6,12.5,180000,9.390728339
5425,107,A,9,5.3,20000000,5.776495786
5425,107,A,9,5.3,10000000,5.85660034
5425,107,A,9,5.3,NA,5.946823839
5425,107,A,3,14.9,32000000,6.404286384
5425,107,A,3,14.9,29000000,6.408055823
5425,107,A,3,14.9,27000000,6.410491884
5425,107,B,0,46,50000,4.3428088
5425,107,B,0,46,80000,5.015431857
5425,107,B,0,46,40000,5.720716776
5425,107,B,9,17.7,18000000,9.342454991
5425,107,B,6,19.1,1600000,9.358784486
5425,107,B,9,17.7,15000000,9.373041007
5425,107,B,9,17.7,16000000,5.907371874
5425,107,B,6,19.1,1200000,6.241165684
5425,107,B,6,19.1,900000,6.243598543
5425,107,B,3,14.9,20000000,5.876892811
5425,107,B,3,14.9,22000000,5.967164412
5425,107,B,3,14.9,25000000,6.238420889
5425,107,C,9,11.8,5000000,4.850683289
5425,107,C,9,11.8,4000000,4.976434293
5425,107,C,9,11.8,3000000,6.132001135
5425,107,C,0,22.5,40000,9.169081249
5425,107,C,0,22.5,20000,9.196977153
5425,107,C,6,7.3,500000,9.266949037
5425,107,C,6,7.3,800000,5.727241211
5425,107,C,0,22.5,80000,5.980029107
5425,107,C,6,7.3,500000,6.341193479
5425,107,C,3,13.5,22000000,2.937910405
5425,107,C,3,13.5,22000000,3.765653409
5425,107,C,3,13.5,30000000,4.386324893
5425,109,A,0,23.6,40000,4.23411275
5425,109,A,6,22.2,160000,4.884247588
5425,109,A,0,23.6,30000,5.008526025
5425,109,A,0,23.6,30000,9.485247468
5425,109,A,6,22.2,170000,9.536392864
5425,109,A,9,22,21000000,9.579239912
5425,109,A,9,22,17000000,4.753968724
5425,109,A,9,22,16000000,5.026249966
5425,109,A,6,22.2,150000,5.206664441
5425,109,A,3,26.1,44000000,5.071956301
5425,109,A,3,26.1,22000000,5.154642883
5425,109,A,3,26.1,21000000,5.202000754
5425,109,B,0,32.6,9000,4.201639376
5425,109,B,0,32.6,4000,4.247129572
5425,109,B,0,32.6,8000,4.436371039
5425,109,B,9,31.3,6000000,9.427605384
5425,109,B,9,31.3,5000000,9.470899341
5425,109,B,9,31.3,NA,9.532201571
5425,109,B,6,19.5,5000000,6.745191052
5425,109,B,6,19.5,5000000,6.778274273
5425,109,B,6,19.5,4000000,6.779978134
5425,109,B,3,32.3,45000000,6.131074767
5425,109,B,3,32.3,35000000,6.17636719
5425,109,B,3,32.3,33000000,6.184986346
5425,109,C,0,25.6,30000,4.570045647
5425,109,C,0,25.6,80000,5.183950312
5425,109,C,0,25.6,50000,5.453320227
5425,109,C,9,24.2,10000000,9.440449291
5425,109,C,9,24.2,10000000,9.486291564
5425,109,C,9,24.2,20000000,9.539089809
5425,109,C,6,18.1,1000000,6.603085866
5425,109,C,6,18.1,3000000,6.650650863
5425,109,C,6,18.1,1000000,6.803373768
5425,109,C,3,26.9,45000000,6.048606532
5425,109,C,3,26.9,48000000,6.106159949
5425,109,C,3,26.9,35000000,6.158207015
5425,111,A,6,18.5,NA,4.375169604
5425,111,A,9,8.1,400000,4.940113907
5425,111,A,9,8.1,200000,5.225917518
5425,111,A,9,8.1,300000,8.194205245
5425,111,A,6,18.5,NA,8.240938326
5425,111,A,0,30.8,8000,8.262791895
5425,111,A,0,30.8,14000,0.307208903
5425,111,A,0,30.8,8000,3.123359969
5425,111,A,3,13.4,4000000,NA
5425,111,A,3,13.4,2000000,0.430688497
5425,111,A,3,13.4,6000000,0.553380329
5425,111,A,6,18.5,NA,1.675533023
5425,111,B,9,13,200000,3.444464114
5425,111,B,6,24.9,NA,4.272970544
5425,111,B,6,24.9,NA,4.533523264
5425,111,B,6,24.9,NA,9.069349973
5425,111,B,0,33.7,8000,9.10338919
5425,111,B,0,33.7,14000,9.122137798
5425,111,B,0,33.7,10000,1.80425059
5425,111,B,3,18.9,9000000,2.394522092
5425,111,B,3,18.9,12000000,2.975682279
5425,111,B,3,18.9,15000000,1.313509017
5425,111,B,9,13,300000,NA
5425,111,B,9,13,400000,NA
5425,111,C,9,9.5,3000000,5.18893405
5425,111,C,9,9.5,5000000,5.57390528
5425,111,C,6,17.5,NA,5.590626294
5425,111,C,6,17.5,NA,8.438856157
5425,111,C,6,17.5,NA,8.664738762
5425,111,C,0,23,40000,11.40778049
5425,111,C,0,23,60000,0.801109359
5425,111,C,0,23,40000,1.466427857
5425,111,C,3,19.4,5000000,1.851857886
5425,111,C,3,19.4,4000000,0.422092575
5425,111,C,3,19.4,3000000,0.637686449
5425,111,C,9,9.5,5000000,NA
5425,114,A,9,17.9,6000000,6.011167842
5425,114,A,6,17.8,80000,6.034447233
5425,114,A,6,17.8,120000,6.18877024
5425,114,A,9,17.9,2000000,5.74054553
5425,114,A,6,17.8,60000,5.829636021
5425,114,A,9,17.9,5000000,6.069006229
5425,114,A,3,26.1,20000,5.192198081
5425,114,A,3,26.1,50000,5.359871797
5425,114,A,0,19.2,110000,5.556630317
5425,114,A,0,19.2,160000,4.68089111
5425,114,A,3,26.1,30000,5.547068838
5425,114,A,0,19.2,110000,5.664936254
5425,114,B,0,23.2,50000,5.571824364
5425,114,B,0,23.2,100000,5.707885953
5425,114,B,0,23.2,50000,5.794780946
5425,114,B,9,20.7,2000000,6.515618747
5425,114,B,9,20.7,7000000,6.601994719
5425,114,B,9,20.7,8000000,6.658240607
5425,114,B,6,22.1,1400000,6.218065868
5425,114,B,6,22.1,1600000,6.222387746
5425,114,B,6,22.1,1500000,6.232038108
5425,114,B,3,22,70000,5.830394281
5425,114,B,3,22,70000,5.957026142
5425,114,B,3,22,70000,5.998980402
5425,114,C,9,18.4,2000000,5.047508169
5425,114,C,9,18.4,3000000,5.065872416
5425,114,C,9,18.4,6000000,5.288660965
5425,114,C,6,20.4,200000,9.041811291
5425,114,C,0,20.5,40000,9.134753903
5425,114,C,0,20.5,40000,9.147276045
5425,114,C,0,20.5,30000,5.038696744
5425,114,C,6,20.4,700000,5.307223298
5425,114,C,6,20.4,200000,5.323357012
5425,114,C,3,28.7,21000000,4.593541933
5425,114,C,3,28.7,21000000,4.628861742
5425,114,C,3,28.7,13000000,4.819459184
5425,116,A,6,15.5,10000,4.891670726
5425,116,A,9,20.2,NA,4.898829444
5425,116,A,6,15.5,20000,5.360078321
5425,116,A,0,26.1,170000,8.343984344
5425,116,A,0,26.1,150000,8.35698875
5425,116,A,9,20.2,NA,8.388068568
5425,116,A,0,26.1,170000,0.360182859
5425,116,A,3,18.3,2000000,3.309872202
5425,116,A,3,18.3,4000000,NA
5425,116,A,3,18.3,2000000,1.951969813
5425,116,A,6,15.5,NA,5.156371699
5425,116,A,9,20.2,NA,NA
5425,116,B,6,19.7,NA,5.896363602
5425,116,B,6,19.7,NA,5.98513578
5425,116,B,9,27.6,3000000,6.112834684
5425,116,B,9,27.6,1000000,9.218517225
5425,116,B,9,27.6,1000000,9.224276221
5425,116,B,0,31.6,70000,9.232150425
5425,116,B,0,31.6,60000,0.284138677
5425,116,B,0,31.6,50000,2.53107739
5425,116,B,3,21.5,2000000,NA
5425,116,B,3,21.5,7000000,2.591723495
5425,116,B,3,21.5,3000000,4.34631673
5425,116,B,6,19.7,NA,4.575543369
5425,116,C,9,15.2,200000,4.891446713
5425,116,C,6,14.4,NA,4.917878111
5425,116,C,6,14.4,NA,5.118248443
5425,116,C,6,14.4,NA,8.475950203
5425,116,C,9,15.2,300000,8.502231442
5425,116,C,9,15.2,NA,8.504997614
5425,116,C,0,23.9,18000,1.23078704
5425,116,C,0,23.9,16000,2.077058876
5425,116,C,0,23.9,15000,2.850218511
5425,116,C,3,23.7,23000000,0.182171935
5425,116,C,3,23.7,27000000,3.501495566
5425,116,C,3,23.7,14000000,4.128600583
5425,117,A,6,40.9,NA,4.992087065
5425,117,A,6,40.9,NA,5.162404904
5425,117,A,6,40.9,NA,5.214011406
5425,117,A,9,35.2,2000000,6.817619354
5425,117,A,9,35.2,3000000,6.84933333
5425,117,A,9,35.2,6000000,7.066128335
5425,117,A,0,31.5,10000,2.314710778
5425,117,A,0,31.5,13000,2.791905263
5425,117,A,0,31.5,12000,3.17077522
5425,117,A,3,12.4,1200000,3.976914205
5425,117,A,3,12.4,400000,4.096579382
5425,117,A,3,12.4,300000,4.637046808
5425,117,B,6,33.6,NA,4.827794945
5425,117,B,9,35.5,1400000,4.838370254
5425,117,B,6,33.6,NA,5.289347837
5425,117,B,6,33.6,NA,7.288279935
5425,117,B,9,35.5,1200000,7.484966146
5425,117,B,0,32.3,16000,7.532008324
5425,117,B,0,32.3,6000,3.990558195
5425,117,B,0,32.3,7000,4.514946698
5425,117,B,3,17.5,400000,4.528158414
5425,117,B,3,17.5,200000,4.496101336
5425,117,B,3,17.5,600000,4.604223999
5425,117,B,9,35.5,1600000,NA
5425,117,C,6,25.5,NA,5.342593861
5425,117,C,9,29.4,700000,5.356059456
5425,117,C,6,25.5,NA,5.544959176
5425,117,C,9,29.4,300000,7.195716418
5425,117,C,6,25.5,NA,7.24258492
5425,117,C,9,29.4,400000,7.383920129
5425,117,C,0,34.2,10000,1.60180944
5425,117,C,0,34.2,12000,3.050372306
5425,117,C,0,34.2,14000,3.759159605
5425,117,C,3,8.8,300000,2.87282536
5425,117,C,3,8.8,NA,3.631194562
5425,117,C,3,8.8,400000,5.026284368
5425,118,A,0,14.8,120000,5.662139136
5425,118,A,0,14.8,110000,7.002254316
5425,118,A,0,14.8,450000,7.029032559
5425,118,A,3,12.8,800000,7.859224583
5425,118,A,3,12.8,1500000,7.916825285
5425,118,A,3,12.8,1300000,7.921982664
5425,118,A,6,18.3,6000000,8.382191356
5425,118,A,6,18.3,6000000,8.430069292
5425,118,A,6,18.3,4000000,8.451205136
5425,118,A,9,18.9,2500000,8.931797718
5425,118,A,9,18.9,2000000,8.936626931
5425,118,A,9,18.9,1300000,8.942173992
5425,118,B,0,13.8,60000,5.654184461
5425,118,B,0,13.8,290000,7.099755492
5425,118,B,0,13.8,350000,7.135256667
5425,118,B,6,24.8,600000,7.988805052
5425,118,B,6,24.8,1000000,7.997530856
5425,118,B,6,24.8,800000,8.011803326
5425,118,B,3,14.9,NA,7.638832124
5425,118,B,3,14.9,1200000,7.647691434
5425,118,B,3,14.9,1200000,7.681871461
5425,118,B,9,25.7,2000000,8.794149764
5425,118,B,9,25.7,3200000,8.798702331
5425,118,B,9,25.7,2100000,8.836522459
5425,118,C,0,8.6,70000,6.059233231
5425,118,C,0,8.6,NA,6.938012045
5425,118,C,0,8.6,130000,6.972770276
5425,118,C,6,18.6,7000000,8.516248077
5425,118,C,6,18.6,10000000,8.546612132
5425,118,C,6,18.6,12000000,8.574423978
5425,118,C,3,9.6,19000000,8.408406208
5425,118,C,3,9.6,16000000,8.41141402
5425,118,C,3,9.6,15000000,8.468008802
5425,118,C,9,20.7,800000,8.849344308
5425,118,C,9,20.7,1500000,8.872833754
5425,118,C,9,20.7,800000,8.931662381
5425,119,A,9,30.4,3000000,4.857203022
5425,119,A,6,30.1,NA,5.14493703
5425,119,A,6,30.1,NA,5.390343325
5425,119,A,9,30.4,2000000,5.386879762
5425,119,A,9,30.4,3000000,5.767349746
5425,119,A,0,21,14000,5.797820845
5425,119,A,0,21,12000,0.928171637
5425,119,A,3,19.2,100000,1.045341578
5425,119,A,0,21,10000,NA
5425,119,A,3,19.2,300000,0.537258967
5425,119,A,3,19.2,300000,2.518586299
5425,119,A,6,30.1,NA,3.611241709
5425,119,B,9,35.4,600000,5.217310052
5425,119,B,9,35.4,500000,5.487524246
5425,119,B,6,30.6,NA,5.821123078
5425,119,B,9,35.4,600000,9.214249069
5425,119,B,0,29.5,10000,9.240563423
5425,119,B,0,29.5,30000,9.330703243
5425,119,B,0,29.5,40000,1.743156748
5425,119,B,3,21.9,17000000,NA
5425,119,B,3,21.9,8000000,NA
5425,119,B,3,21.9,14000000,1.056247944
5425,119,B,6,30.6,NA,1.589103754
5425,119,B,6,30.6,NA,2.238309635
5425,119,C,6,31.2,NA,4.876535513
5425,119,C,9,25.3,12000000,5.013575815
5425,119,C,6,31.2,NA,5.115550242
5425,119,C,0,25.3,3000,6.203234187
5425,119,C,0,25.3,9000,6.586320231
5425,119,C,0,25.3,10000,NA
5425,119,C,9,25.3,4000000,2.776278553
5425,119,C,9,25.3,3000000,3.935201259
5425,119,C,3,16.6,70000,NA
5425,119,C,3,16.6,80000,3.846008168
5425,119,C,3,16.6,110000,5.221662425
5425,119,C,6,31.2,NA,5.445142616
5425,120,A,9,26.4,5000000,4.618065438
5425,120,A,0,17.9,20000,4.746107646
5425,120,A,0,17.9,30000,5.067995349
5425,120,A,9,26.4,4000000,7.314388996
5425,120,A,0,17.9,40000,7.464376871
5425,120,A,9,26.4,5000000,7.738336618
5425,120,A,6,15.1,1000000,5.618216747
5425,120,A,6,15.1,700000,5.695045589
5425,120,A,6,15.1,1400000,5.740242542
5425,120,A,3,17.2,1100000,4.458865305
5425,120,A,3,17.2,1100000,5.052581249
5425,120,A,3,17.2,900000,5.35475269
5425,120,B,6,21.4,130000,4.161195511
5425,120,B,6,21.4,130000,4.548526724
5425,120,B,0,16.5,13000,4.868029518
5425,120,B,0,16.5,8000,8.797597945
5425,120,B,0,16.5,18000,8.800573434
5425,120,B,6,21.4,130000,8.849946335
5425,120,B,9,36.1,6000000,2.678799827
5425,120,B,9,36.1,4000000,3.276780594
5425,120,B,9,36.1,12000000,5.18803447
5425,120,B,3,22.2,7000000,6.069910464
5425,120,B,3,22.2,16000000,6.15307205
5425,120,B,3,22.2,9000000,6.161041332
